"#ID","domain","phylum","class","order","family","genus","species"
"NBDL-HK3SPRSTMG4970","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Chelidoperca","Chelidoperca stella"
"NBDL-J1XVBWQHKTBH3K","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus schlegeli"
"NBDL-HK3T893FJM9NEP","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum andriashevi"
"NBDL-J1XVBWHKMVRC2M","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Eustomias","Eustomias trewavasae"
"NBDL-HK3SZKX6JDBT1R","Eukaryota","Chordata","Actinopteri","Clupeiformes","Dorosomatidae","Herklotsichthys","Herklotsichthys lippa"
"NBDL-HK4A8ADRMAYKSX","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Neopomacentrus","Neopomacentrus cyanomos"
"NBDL-HK3T892EMMB18T","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Terapontidae","Pelates","Pelates quadrilineatus"
"NBDL-HK3T893ZJM9E4P","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Electrona","Electrona carlsbergi"
"NBDL-HK3QATC6KP3M6D","Eukaryota","Chordata","Holocephali","Chimaeriformes","Chimaeridae","Hydrolagus","Hydrolagus homonycteris"
"NBDL-HRXJ1RF8G7F340","Eukaryota","Chordata","Actinopteri","Perciformes","Anthiadidae","Pseudanthias","Pseudanthias squamipinnis"
"NBDL-HK3S2V7HK9VVMF","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Scorpaena","Scorpaena vesperalis"
"NBDL-HK3RDJQZQ2EHK9","Eukaryota","Chordata","Actinopteri","Aulopiformes","Synodontidae","Synodus","Synodus hoshinonis"
"NBDL-HK3R7JQ1G1JT9N","Eukaryota","Chordata","Actinopteri","Anguilliformes","Derichthyidae","Derichthys","Derichthys serpentinus"
"NBDL-HR5SFP62NKRV8R","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres biocellatus"
"NBDL-J1XVBW72HV0EAQ","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Astronesthes","Astronesthes lucifer"
"NBDL-HZ4562DHHMVP3J","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus"
"NBDL-HZ4562C9HMXQ2J","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Tetractenos","Tetractenos glaber"
"NBDL-HR5S2B10K37YC2","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Suezichthys","Suezichthys devisi"
"NBDL-HK3T5NRRJR6GCY","Eukaryota","Chordata","Actinopteri","Scombriformes","Gempylidae","Ruvettus","Ruvettus pretiosus"
"NBDL-JFE9FMWYPH6XYW","Eukaryota","Chordata","Actinopteri","Stomiiformes","Stomiidae","Astronesthes","Astronesthes indicus"
"NBDL-J1XVBWKJNVT595","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Mullidae","Upeneus","Upeneus luzonicus"
"NBDL-HK3QATBYGPFDRA","Eukaryota","Chordata","Holocephali","Chimaeriformes","Chimaeridae","Chimaera","Chimaera lignaria"
"NBDL-HHG28F3RMBCYNS","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Lucigadus","Lucigadus ori"
"NBDL-HK3QD0T5HSNTP7","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Turrum","Turrum gymnostethus"
"NBDL-HRXJ1RGRQ7YEXV","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Neoglyphidodon","Neoglyphidodon polyacanthus"
"NBDL-HK3SJ4CWGNS6PX","Eukaryota","Chordata","Actinopteri","Lampriformes","Regalecidae","Agrostichthys","Agrostichthys parkeri"
"NBDL-HK3T5NSCJR4N7E","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomberomorus","Scomberomorus commerson"
"NBDL-HK3T5NT5KR0RZZ","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Sciaenidae","Argyrosomus","Argyrosomus japonicus"
"NBDL-HK3SDG7ZJ302SH","Eukaryota","Chordata","Actinopteri","Lophiiformes","Antennariidae","Kuiterichthys","Kuiterichthys pietschi"
"NBDL-HK3R7JRJQ127TT","Eukaryota","Chordata","Actinopteri","Argentiniformes","Argentinidae","Argentina","Argentina australiae"
"NBDL-HK3SPRR4GG5SF8","Eukaryota","Chordata","Actinopteri","Alepocephaliformes","Alepocephalidae","Alepocephalus","Alepocephalus productus"
"NBDL-HXDQPBWXPNE47G","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon plebeius"
"NBDL-HHG28F07NBGGV8","Eukaryota","Chordata","Actinopteri","Labriformes","Pinguipedidae","Parapercis","Parapercis snyderi"
"NBDL-HK3SJ4C9JP64NH","Eukaryota","Chordata","Actinopteri","Atheriniformes","Atherinidae","Atherinosoma","Atherinosoma microstoma"
"NBDL-HK3RZTRAP4DMWA","Eukaryota","Chordata","Actinopteri","Perciformes","Synanceiidae","Minous","Minous trachycephalus"
"NBDL-JFE9FMWPPH619W","Eukaryota","Chordata","Actinopteri","Scombriformes","Nomeidae","Psenes","Psenes arafurensis"
"NBDL-HR5S2B0SH2S1SY","Eukaryota","Chordata","Actinopteri","Blenniiformes","Blenniidae","Istiblennius","Istiblennius meleagris"
"NBDL-HK3PGJ9NKRNC6F","Eukaryota","Chordata","Elasmobranchii","Hexanchiformes","Hexanchidae","Heptranchias","Heptranchias perlo"
"NBDL-HK3PGJABGRBTMT","Eukaryota","Chordata","Elasmobranchii","Orectolobiformes","Hemiscylliidae","Chiloscyllium","Chiloscyllium punctatum"
"NBDL-HXDQPBG8GMD3FA","Eukaryota","Chordata","Actinopteri","Gadiformes","Trachyrincidae","Trachyrincus","Trachyrincus longirostris"
"NBDL-HRXJ1RH4Q7Y13B","Eukaryota","Chordata","Actinopteri","Blenniiformes","Pomacentridae","Dascyllus","Dascyllus trimaculatus"
"NBDL-HK4AMQZCGC9A27","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Pomacanthidae","Chaetodontoplus","Chaetodontoplus personifer"
"NBDL-HK3QV5PZP4KT6X","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Cantherhines","Cantherhines fronticinctus"
"NBDL-HXDQPBYEQNJR6H","Eukaryota","Chordata","Actinopteri","Gobiiformes","Apogonidae","Jaydia","Jaydia smithi"
"NBDL-HR5S2AY0J4GW41","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Kyphosidae","Kyphosus","Kyphosus cinerascens"
"NBDL-J1XVBWQNKTBYN3","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Sillaginidae","Sillago","Sillago sihama"
"NBDL-HK3R7JQEP1JWT1","Eukaryota","Chordata","Actinopteri","Anguilliformes","Cyematidae","Cyema","Cyema atrum"
"NBDL-HR5S2B2ZM35EGK","Eukaryota","Chordata","Actinopteri","Atheriniformes","Atherinidae","Craterocephalus","Craterocephalus mugiloides"
"NBDL-HK3QV5P1J4GG1N","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Cheilodactylidae","Cheilodactylus","Cheilodactylus gibbosus"
"NBDL-HK3R7JRFN159Q6","Eukaryota","Chordata","Actinopteri","Anguilliformes","Ophichthidae","Xyrias","Xyrias revulsus"
"NBDL-JFE9FMW2PH6M5C","Eukaryota","Chordata","Actinopteri","Scombriformes","Ariommatidae","Ariomma","Ariomma indica"
"NBDL-HR5S2AYJP4HSS9","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Thalassoma","Thalassoma lunare"
"NBDL-HK3RDJSVG3793A","Eukaryota","Chordata","Actinopteri","Aulopiformes","Ipnopidae","Bathypterois","Bathypterois guentheri"
"NBDL-HK3Q0H8VNJJKZQ","Eukaryota","Chordata","Elasmobranchii","Squatiniformes","Squatinidae","Squatina","Squatina albipunctata"
"NBDL-HK3R5BNSMXV0QZ","Eukaryota","Chordata","Actinopteri","Anguilliformes","Congridae","Gnathophis","Gnathophis longicauda"
"NBDL-J1XVBWPCNT9R0Q","Eukaryota","Chordata","Actinopteri","Gobiiformes","Eleotridae","Philypnodon","Philypnodon macrostomus"
"NBDL-J1XVBWM8JT34G2","Eukaryota","Chordata","Actinopteri","Perciformes","Platycephalidae","Ratabulus","Ratabulus ventralis"
"NBDL-HK3T893JMM963A","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum tenisoni"
"NBDL-HR5S2B2GJ32GXF","Eukaryota","Chordata","Actinopteri","Blenniiformes","Blenniidae","Meiacanthus","Meiacanthus atrodorsalis"
"NBDL-HK3QHXSHNQ6DK1","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Lutjanus","Lutjanus lutjanus"
"NBDL-HK3QV5NJN4QBJW","Eukaryota","Chordata","Actinopteri","Syngnathiformes","Mullidae","Upeneus","Upeneus australiae"
"NBDL-HK3R5BQKHXTQ4T","Eukaryota","Chordata","Actinopteri","Anguilliformes","Synaphobranchidae","Ilyophis","Ilyophis arx"
"NBDL-HK3QV5PWM4KWK9","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Brachaluteres","Brachaluteres taylori"
"NBDL-HXDQPBZWKNM3M9","Eukaryota","Chordata","Actinopteri","Gobiiformes","Apogonidae","Ostorhinchus","Ostorhinchus schlegeli"
"NBDL-HR5S2AWVN4MX8R","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lethrinidae","Gnathodentex","Gnathodentex aureolineatus"
"NBDL-HHG28F4ZNB94WT","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Lutjanidae","Pristipomoides","Pristipomoides multidens"
"NBDL-HK3QFJ32G4BDPG","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Trachurus","Trachurus novaezelandiae"
"NBDL-J1XVBWRMPV7HMM","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Diaphus","Diaphus luetkeni"
"NBDL-HR5SFP3RHMEHX2","Eukaryota","Chordata","Actinopteri","Blenniiformes","Tripterygiidae","Ceratobregma","Ceratobregma helenae"
"NBDL-HXDQPBB2KQ27TK","Eukaryota","Chordata","Actinopteri","Gadiformes","Bathygadidae","Bathygadus","Bathygadus cottoides"
"NBDL-HK3R5BPXNXWV22","Eukaryota","Chordata","Actinopteri","Anguilliformes","Synaphobranchidae","Ilyophis","Ilyophis blachei"
"NBDL-HR5SFNYQKTZWY8","Eukaryota","Chordata","Actinopteri","Blenniiformes","Tripterygiidae","Trinorfolkia","Trinorfolkia clarkei"
